sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans
1001901,anlauttabelle,"Dadurch können Sie lernen, ein Wort zu sprechen und zu schreiben.",2_short,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Damit 1:=kann 2:=man 3:=lernen 4:=wie 5:=ein 6:=Wort 7:=gesprochen 8:=und 9:=geschrieben 10:=wird.,3,"[[0, 1, 2, 3], [4, 6, 7, 10], [4, 6, 9, 10]]"
1001904,anna-faris,Anna Faris ist eine amerikanische Schauspielerin.,0_short,Personen|Seiten_mit_defekten_Dateilinks,2022-01-13T04:58:27Z,e800bebc9060331edfac65e663a55570,0:=Anna 1:=Faris 2:=ist 3:=eine 4:=amerikanische 5:=Schauspielerin.,2,"[[4], [5]]"
1001910,annalena-baerbock,Als Kind übte Annalena Trampolinturnen.,3_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Als 1:=Kind 2:=hat 3:=Annalena 4:=Trampolin-turnen 5:=gemacht.,2,"[[0, 1], [2, 3, 4, 5]]"
1001916,annalena-baerbock,Er ist Mitglied der Grünen.,9_long,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=ist 2:=Mitglied 3:=in 4:=der 5:=Partei 6:=Die 7:=Grünen.,2,"[[3, 5], [6, 7]]"
1001920,annalena-baerbock,Er gehört der Grünen-Partei an.,1_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=ist 2:=in 3:=der 4:=Partei 5:=die 6:=Grünen.,2,"[[2, 4], [5, 6]]"
1001922,annalena-baerbock,Annalena Baerbock ist Vorsitzende der Grünen.,3_short,Aus_den_Nachrichten|Personen|Politik,2021-11-29T06:50:49Z,48f66906899cc4a9477b6c9e32ff4424,0:=Annalena 1:=Baerbock 2:=ist 3:=Chefin 4:=der 5:=Partei 6:=die 7:=Grünen.,2,"[[0, 1, 2, 3], [7]]"
1001928,anonymitat,"Wenn er einen Brief schreibt, unterschreibt er ihn nicht.",3_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Wenn 1:=er 2:=einen 3:=Brief 4:=schreibt, 5:=unterschreibt 6:=er 7:=nicht.",2,"[[0, 1, 3, 4], [5, 6, 7]]"
1001930,anonymitat,"Dann weiß niemand, wer den Brief geschrieben hat.",5_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dann 1:=weiss 2:=niemand, 3:=wer 4:=den 5:=Brief 6:=geschrieben 7:=hat.",2,"[[0, 1, 2], [3, 5, 6, 7]]"
1001931,anonymitat,"Dafür kann es mehrere Gründe geben, zum Beispiel \newline: \newline er möchte etwas sagen, hat aber Angst, dafür Ärger zu bekommen.",6_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dafür 1:=kann 2:=es 3:=mehrere 4:=Gründe 5:=geben, 6:=\newline 7:=etwa: 8:=\newline 9:= 10:=er 11:=will 12:=etwas 13:=sagen, 14:=hat 15:=aber 16:=Angst, 17:=deswegen 18:=Ärger 19:=zu 20:=bekommen.",4,"[[0, 1, 2, 3, 4, 5], [10, 11, 12, 13], [10, 14, 16], [17, 18, 19, 20]]"
1001932,anonymitat,"Er möchte, dass die Menschen ernst nehmen, was gesagt wird, und nicht, wer er als Person ist.",7_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=er 1:=will, 2:=dass 3:=die 4:=Leute 5:=das 6:=Gesagte 7:=wichtig 8:=nehmen, 9:=nicht 10:=seine 11:=Person.",3,"[[0, 1], [2, 4, 6, 7, 8], [9, 10, 11, 7, 8]]"
1001933,anonymitat,"Das Wort „Anonymität“ kann auch bedeuten, dass Sie für eine große Gruppe von Menschen nicht mehr wichtig sind.",8_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""Anonymität"" 3:=kann 4:=auch 5:=heißen, 6:= 7:=\newline 8:=dass 9:=man 10:=in 11:=einer 12:=großen 13:=Menge 14:=von 15:=Menschen 16:=nicht 17:=mehr 18:=wichtig 19:=ist.",3,"[[1, 2, 3, 4, 5], [8, 9, 16, 17, 18, 19], [12, 13, 14, 15]]"
1001935,anonymitat,Das Wort „anonym“ ist ein Zitat aus dem Altgriechischen.,10_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""anonym"" 3:=ist 4:=ein 5:=Lehnwort 6:=aus 7:=dem 8:=Alt-Griechischen.",2,"[[5], [6, 8]]"
1001938,anonymous-gruppe,Im Internet agieren anonyme Gruppen.,0_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Anonymous-Gruppen 1:=machen 2:=Aktionen 3:=im 4:=Internet.,2,"[[0, 1], [3, 4]]"
1001940,anonymous-gruppe,Sie wollen politisch etwas verändern.,2_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Sie 1:=möchten 2:=politisch 3:=etwas 4:=verändern.,2,"[[0, 1, 3, 4], [2]]"
1001941,anonymous-gruppe,"Wenn sie sich treffen, tragen sie manchmal Gesichtsmasken.",3_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Wenn 1:=sie 2:=sich 3:=treffen, 4:=tragen 5:=sie 6:=manchmal 7:=Gesichts-masken.",2,"[[0, 1, 2, 3], [4, 5, 6, 7]]"
1001942,anonymous-gruppe,Sie tragen eine Guy-Fawkes-Gesichtsmaske.,4_long,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Sie 1:=tragen 2:=die 3:=Gesichts-maske 4:=von 5:=Guy 6:=Fawkes.,2,"[[0, 1], [4, 5, 6]]"
1001945,anonymous-gruppe,"Bei einer anonymen Gruppe handelt es sich um verschiedene Personen, die gemeinsam gegen bestimmte Dinge protestieren.",0_short,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Die 1:=Anonymous-Gruppe 2:=sind 3:=verschiedene 4:=Menschen, 5:= 6:=\newline 7:=die 8:=zusammen 9:=gegen 10:=bestimmte 11:=Sachen 12:=protestieren.",3,"[[1, 2, 3, 4], [8, 9, 11, 12], [10, 11]]"
1001948,anonym,Niemand weiß also: Wer ist diese Person?,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2020-12-21T18:37:41Z,b6c01781fe786ad5f897a3a52a684275,0:=Also 1:=weiß 2:=niemand: 3:=Wer 4:=ist 5:=diese 6:=Person?,2,"[[0, 1, 2], [3, 4, 5, 6]]"
1001954,anorexie,Magersucht ist ein Fachbegriff und ein Kunstwort.,4_long,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Anorexie 1:=ist 2:=ein 3:=Fachbegriff 4:=und 5:=ein 6:=Kunstwort.,2,"[[3], [6]]"
1001955,anorexie,"Wenn Sie an Magersucht leiden, haben Sie keine Lust, etwas zu essen.",0_short,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,0:=Bei 1:=einer 2:=Anorexie 3:=hat 4:=man 5:=keine 6:=Lust 7:=etwas 8:=zu 9:=essen.,2,"[[0, 2, 3, 4, 5, 6], [7, 8, 9]]"
1001956,anorexie,"Hält die Magersucht länger an, verschwindet auch der Hunger.",1_short,Gesundheit,2013-11-19T10:00:18Z,4fb76af6644df80663ac679b7fa308cd,"0:=Wenn 1:=die 2:=Anorexie 3:=länger 4:=geht, 5:=\newline 6:=verschwindet 7:=auch 8:=der 9:=Hunger.",2,"[[0, 2, 3, 4], [6, 7, 9]]"
1001961,anschlag-am-1-januar-2017-istanbul,Der Mann hat absichtlich Menschen erschossen.,0_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=hat 3:=absichtlich 4:=auf 5:=die 6:=Menschen 7:=geschossen.,2,"[[1, 2, 4, 6, 7], [3]]"
1001962,anschlag-am-1-januar-2017-istanbul,"Niemand weiß, wer der Mann ist.",1_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Keiner 1:=weiß 2:=wer 3:=der 4:=Mann 5:=ist.,2,"[[0, 1], [2, 4, 5]]"
1001964,anschlag-am-1-januar-2017-istanbul,"Und niemand weiß, wo der Mann ist.",3_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=keiner 2:=weiß 3:=wo 4:=der 5:=Mann 6:=ist.,2,"[[1, 2], [3, 5, 6]]"
1001966,anschlag-am-1-januar-2017-istanbul,"Polizei und Experten versuchen herauszufinden, wer der Mann ist.",5_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=und 3:=Experten 4:=versuchen 5:=heraus 6:=zu 7:=finden 8:=wer 9:=der 10:=Mann 11:=ist.,4,"[[1], [2], [4, 5, 6, 7], [8, 10, 11]]"
1001968,anschlag-am-1-januar-2017-istanbul,Die türkische Polizei sagt: Der Mann habe sich des Terrorismus schuldig gemacht.,7_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=in 3:=der 4:=Türkei 5:=sagt: 6:=der 7:=Mann 8:=hat 9:=Terrorismus 10:=gemacht.,3,"[[1, 5], [2, 4], [7, 8, 9, 10]]"
1001969,anschlag-am-1-januar-2017-istanbul,Und der Mann schoss mit einer Langwaffe.,8_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=der 2:=Mann 3:=hat 4:=eine 5:=Lang-waffe 6:=zum 7:=schießen 8:=benutzt.,2,"[[5, 8], [6, 7]]"
1001970,anschlag-am-1-januar-2017-istanbul,Die IS-Gruppe sagte: Wir haben einen Angriff durchgeführt.,9_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=IS 2:=Gruppe 3:=hat 4:=gesagt: 5:=wir 6:=haben 7:=den 8:=Anschlag 9:=gemacht.,2,"[[1, 2, 3, 4], [5, 6, 8, 9]]"
1001972,anschlag-am-1-januar-2017-istanbul,"Der Mann, dem der Nachtclub gehört, sagte, er sei vom US-Geheimdienst alarmiert worden.",11_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=dem 3:=der 4:=Nacht-club 5:=gehört 6:=hat 7:=gesagt: 8:=der 9:=Geheim-dienst 10:=von 11:=den 12:=Vereinigte 13:=Staaten 14:=hat 15:=ihn 16:=gewarnt.,4,"[[1, 6, 7], [1, 2, 4, 5], [9, 14, 15, 16], [9, 10, 12, 13]]"
1001973,anschlag-am-1-januar-2017-istanbul,"Der Secret Service sagte, der Nachtclub sei angegriffen worden.",12_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=hat 3:=gesagt 4:=es 5:=gibt 6:=einen 7:=Anschlag 8:=auf 9:=den 10:=Nacht-club.,3,"[[1, 2, 3], [4, 5, 6, 7], [7, 8, 10]]"
1001974,anschlag-am-1-januar-2017-istanbul,"Der amerikanische Geheimdienst sagt, das sei nicht wahr.",13_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=von 3:=Amerika 4:=sagt 5:=das 6:=stimmt 7:=nicht.,3,"[[1, 4], [1, 2, 3], [5, 6, 7]]"
1001975,anschlag-am-1-januar-2017-istanbul,"Angela Merkel sagte gegenüber \newline, dass der Angriff böse und schrecklich sei.",14_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Angela 1:=Merkel 2:=hat 3:=gesagt, 4:=\newline 5:=dass 6:=der 7:=Anschlag 8:=böse 9:=und 10:=schrecklich 11:=gewesen 12:=ist.",3,"[[0, 1, 2, 3], [5, 7, 8, 11, 12], [5, 7, 10, 11, 12]]"
1001978,anschlag-am-1-januar-2017-istanbul,In der Türkei kam es zu mehreren Anschlägen.,17_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=der 2:=Türkei 3:=hat 4:=es 5:=schon 6:=viele 7:=Anschläge 8:=gegeben.,2,"[[0, 1], [3, 4, 5, 6, 7, 8]]"
1001979,anschlag-am-1-januar-2017-istanbul,Im Jahr 2016 gab es 20 Angriffe.,18_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Jahr 2:=2016 3:=hat 4:=es 5:=20 6:=Anschläge 7:=gegeben.,2,"[[0, 1, 2], [3, 4, 5, 6, 7]]"
1001982,anschlag-am-1-januar-2017-istanbul,Der Anschlag in Istanbul ereignete sich am 1. Januar 2017.,0_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Anschlag 2:=in 3:=Istanbul 4:=ist 5:=am 6:=1. 7:=Januar 8:=2017 9:=gewesen.,2,"[[2, 3], [5, 6, 7, 8]]"
1001985,anschlag-am-1-januar-2017-istanbul,Ein Mann hat mit einer Waffe auf viele Menschen geschossen.,3_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Mann 2:=hat 3:=mit 4:=einer 5:=Waffe 6:=auf 7:=viele 8:=Menschen 9:=geschossen.,3,"[[1, 2, 9], [3, 5], [6, 7, 8]]"
1001988,anschlag-am-1-januar-2017-istanbul,Mehr als 700 Menschen feierten im Nachtclub.,6_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Nacht-club 2:=haben 3:=über 4:=700 5:=Menschen 6:=gefeiert.,2,"[[0, 1], [3, 4, 5]]"
1001991,anschlag-am-10-dezember-2016-in-istanbul,Die beiden Angriffe ereigneten sich am 10. Dezember 2016.,0_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-12-15T07:06:25Z,af28a20dfb151690981ee13d72ce655c,0:=Am 1:=10. 2:=Dezember 3:=2016 4:=hat 5:=es 6:=diese 7:=2 8:=Anschläge 9:=gegeben.,2,"[[0, 1, 2, 3], [4, 5, 6, 7, 8, 9]]"
1001992,anschlag-am-10-dezember-2016-in-istanbul,Der Anschlag in Istanbul ereignete sich am 10. Dezember 2016.,0_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-12-15T07:06:25Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=in 3:=Istanbul 4:=ist 5:=am 6:=10. 7:=Dezember 8:=2016 9:=gewesen.,2,"[[2, 3], [5, 6, 7, 8]]"
1001998,anschlag-am-10-dezember-2016-in-istanbul,Sie wollten viele Menschen töten und verletzen.,6_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-12-15T07:06:25Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=haben 2:=viele 3:=Menschen 4:=töten 5:=und 6:=verletzen 7:=wollen.,2,"[[4], [6]]"
1002002,anschlag-am-12-januar-2016-in-istanbul,"Der Mann, der sich in die Luft sprengte, \newline, ist ein Selbstmordattentäter.",0_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Der 1:=Mann 2:=der 3:=sich 4:=in 5:=die 6:=Luft 7:=gesprengt 8:=hat, 9:=\newline 10:=ist 11:=ein 12:=Selbst-mord-Attentäter.",2,"[[10, 12], [2, 3, 4, 6, 7, 8]]"
1002004,anschlag-am-12-januar-2016-in-istanbul,Er sprengte sich an einem überfüllten Ort in die Luft.,2_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Er 1:=hat 2:=sich 3:=an 4:=einem 5:=Platz 6:=mit 7:=vielen 8:=Menschen 9:=in 10:=die 11:=Luft 12:=gesprengt.,2,"[[3, 4, 9, 10, 11, 12], [6, 7, 8]]"
1002005,anschlag-am-12-januar-2016-in-istanbul,"Nabil Fadli stand mit anderen Leuten zusammen und zündete dann die Bombe, \newline Er starb selbst.",3_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Nabil 1:=Fadli 2:= 3:=hat 4:=sich 5:=zu 6:=den 7:=anderen 8:=Menschen 9:=gestellt 10:=und 11:=dann 12:=die 13:=Bombe 14:=gezündet, 15:=\newline 16:=Er 17:=ist 18:=dabei 19:=selbst 20:=gestorben.",3,"[[5, 6, 7, 8, 9], [11, 13, 14], [16, 17, 18, 19, 20]]"
1002006,anschlag-am-12-januar-2016-in-istanbul,Der Platz heißt Sultan-Ahmed-Platz und ist sehr berühmt.,4_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Platz 2:=heißt 3:=Sultan-Ahmed-Platz 4:=und 5:=ist 6:=sehr 7:=bekannt.,2,"[[2, 3], [5, 6, 7]]"
1002010,anschlag-am-12-januar-2016-in-istanbul,Nach dem Angriff kam es zu einer Nachrichtensperre.,8_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Nach 1:=dem 2:=Anschlag 3:=hat 4:=es 5:=eine 6:=Nachrichten-sperre 7:=gegeben.,2,"[[0, 2], [3, 4, 6, 7]]"
1002011,anschlag-am-12-januar-2016-in-istanbul,"Das bedeutet, dass die Übergabe von \newline-Daten verboten ist.",9_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Das 1:=heißt, 2:= 3:=\newline 4:=Informationen 5:=weiter 6:=zu 7:=geben 8:=ist 9:=verboten.",2,"[[4, 5, 6, 7], [8, 9]]"
1002013,anschlag-am-12-januar-2016-in-istanbul,8 Personen kommen aus Deutschland und eine Person kommt aus Peru.,11_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=8 1:=Menschen 2:=kommen 3:=aus 4:=Deutschland 5:=und 6:=eine 7:=Person 8:=kommt 9:=aus 10:=Peru.,2,"[[0, 1, 2, 3, 4], [6, 7, 8, 9, 10]]"
1002014,anschlag-am-12-januar-2016-in-istanbul,Der Anschlag in Istanbul ereignete sich am 12. Januar 2016.,0_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=in 3:=Istanbul 4:=ist 5:=am 6:=12. 7:=Januar 8:=2016 9:=gewesen.,2,"[[2, 3], [5, 6, 7, 8]]"
1002017,anschlag-am-12-januar-2016-in-istanbul,Ein Mann sprengte sich auf einem Platz mit vielen Menschen in die Luft.,3_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Ein 1:=Mann 2:=hat 3:=sich 4:=auf 5:=einem 6:=Platz 7:=mit 8:=vielen 9:=Menschen 10:=in 11:=die 12:=Luft 13:=gesprengt.,3,"[[10, 11, 12, 13], [4, 5, 6, 10, 11, 12, 13], [6, 7, 8, 9]]"
1002020,anschlag-am-12-januar-2016-in-istanbul,Der Angriff ereignete sich in der Stadt Istanbul.,6_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=ist 3:=in 4:=der 5:=Stadt 6:=Istanbul 7:=gewesen.,2,"[[3, 6], [5, 6]]"
1002025,anschlag-auf-charlie-hebdo,Der Anschlag auf Charlie Hebdo ereignete sich am 7. Januar 2015.,0_short,Politik|Attentat,2015-01-08T12:46:55Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=auf 3:=Charlie 4:=Hebdo 5:=ist 6:=am 7:=7. 8:=Januar 9:=2015 10:=passiert.,2,"[[2, 3, 4], [6, 7, 8, 9]]"
1002026,anschlag-auf-charlie-hebdo,Zwei Männer schossen mit einer Waffe auf andere Menschen.,1_short,Politik|Attentat,2015-01-08T12:46:55Z,af28a20dfb151690981ee13d72ce655c,0:=2 1:=Männer 2:=haben 3:=mit 4:=Waffen 5:=auf 6:=andere 7:=Menschen 8:=geschossen.,3,"[[0, 1], [3, 4], [5, 6, 7]]"
1002027,anschlag-auf-charlie-hebdo,Dies geschah in Paris in den Räumen von Charlie Hebdo.,2_short,Politik|Attentat,2015-01-08T12:46:55Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=ist 2:=in 3:=Paris 4:=in 5:=den 6:=Räumen 7:=von 8:=Charlie 9:=Hebdo 10:=passiert.,2,"[[2, 3], [4, 6, 7, 8, 9]]"
1002028,anschlag-auf-den-bus-von-borussia-dortmund,Die Fußballer von Borussia Dortmund reisten mit dem Bus an.,0_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Fußball-spieler 1:=von 2:=Borussia 3:=Dortmund 4:=sind 5:=mit 6:=dem 7:=Bus 8:=gefahren.,2,"[[1, 2, 3], [4, 5, 7, 8]]"
1002031,anschlag-auf-den-bus-von-borussia-dortmund,Ein Mann versteckte drei Sprengbomben auf der Straße.,3_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Mann 2:=hat 3:=auf 4:=der 5:=Straße 6:=3 7:=Spreng-bomben 8:=versteckt.,2,"[[1], [3, 4, 5]]"
1002032,anschlag-auf-den-bus-von-borussia-dortmund,"Als der Bus mit den Fußballspielern vorbeifuhr, explodierten die Sprengbomben.",4_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Als 1:=der 2:=Bus 3:=mit 4:=den 5:=Fußball-spieler 6:=vorbei-gefahren 7:=ist, 8:=\newline 9:=sind 10:=die 11:=Spreng-bomben 12:=explodiert.",3,"[[0, 2, 6, 7], [2, 3, 4], [9, 11, 12]]"
1002033,anschlag-auf-den-bus-von-borussia-dortmund,Bei dem Angriff wurden ein Fußballspieler und ein Polizist verletzt.,5_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Bei 1:=dem 2:=Anschlag 3:=ist 4:=ein 5:=Fußball-spieler 6:=und 7:=ein 8:=Polizist 9:=verletzt 10:=worden.,3,"[[0, 2], [4, 5], [7, 8]]"
1002034,anschlag-auf-den-bus-von-borussia-dortmund,Aufgrund des Anschlags wurde das Fußballspiel abgesagt.,6_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Fußball-spiel 2:=ist 3:=wegen 4:=dem 5:=Anschlag 6:=abgesagt 7:=worden.,2,"[[1], [3, 4, 5]]"
1002036,anschlag-auf-den-bus-von-borussia-dortmund,"Die Polizei sagt \newline, das sei falsch.",8_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Die 1:=Polizei 2:=sagt, 3:= 4:=\newline 5:=das 6:=ist 7:=falsch.",2,"[[1, 2], [5, 6, 7]]"
1002039,anschlag-auf-den-bus-von-borussia-dortmund,Der Name des Mannes ist Sergej W. \newline Er ist 28 Jahre alt.,11_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=heißt 3:=Sergej 4:=W. 5:= 6:=\newline 7:=Er 8:=ist 9:=28 10:=Jahre 11:=alt.,2,"[[1, 2, 3, 4], [7, 8, 9, 10, 11]]"
1002042,anschlag-auf-den-bus-von-borussia-dortmund,"Er wollte, dass die Aktien des Fußballvereins Borussia Dortmund einen höheren Wert haben.",14_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=wollte 2:=das 3:=die 4:=Aktien 5:=vom 6:=Fußball-verein 7:=Borussia 8:=Dortmund 9:=weniger 10:=Wert 11:=sind.,3,"[[0, 1], [2, 4, 9, 10, 11], [4, 5, 6, 7, 8]]"
1002044,anschlag-auf-den-bus-von-borussia-dortmund,Deshalb habe er die Lizenz vor dem Anschlag gekauft.,16_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Darum 1:=hat 2:=er 3:=vor 4:=dem 5:=Anschlag 6:=Options-schein 7:=gekauft.,2,"[[1, 2, 6, 7], [3, 5]]"
